[Kwoniella_dejecticola_CBS_10117]_28967325;66.05113636363636;49.87309644670051;48.47457627118644;49.87384356602187;49.936575052854124;51.74946004319655;50.45122475290073;48.06007509386733;47.898089171974526;49.74315068493151;70.34516285853184;50.0;20.474879559532003;20.536635706914343;100.0;15.688259109311742;14.187564410855376;12.782694198623402;15.181294476448661;12.741935483870966;15.965551507121564;16.338582677165352;18.257676902536716;16.782522343594835;18.333890933422552;44.964774140074596;13.734513274336283;54.0268456375839;50.82592121982211;50.0;45.98930481283423
[Kwoniella_bestiolae_CBS_10118]_30213321;15.206445115810673;15.407653910149751;15.57128412537917;15.338842975206612;15.622918054630247;14.714714714714713;16.135593220338983;14.088669950738916;14.170854271356784;15.058823529411763;15.454545454545453;12.095456031382804;16.33276740237691;15.844594594594593;15.688259109311742;100.0;14.72457627118644;14.02439024390244;12.754409769335142;13.02048909451421;14.697020421827922;15.545938748335553;15.522984676882079;14.755732801595215;16.88048615800135;16.547497446373853;16.00739371534196;14.818880351262347;16.00665557404326;15.566199110502907;15.147497514086842
[Kockovaella_imperatae]_33561016;14.447884416924664;13.461538461538462;13.641025641025642;13.366834170854272;13.639432815665092;13.328799727983679;14.398897692042715;13.129617192746808;13.544173255414233;14.02061855670103;13.718782073212452;11.28222296618681;13.577291381668946;13.176710929519919;14.187564410855376;14.72457627118644;100.0;14.020979020979022;15.252416756176155;12.525458248472503;13.81082933516107;13.06684581793752;14.038657171922686;13.108108108108107;12.878278412911904;14.334941419710546;14.409656733308186;13.894104393541118;13.53257219610477;14.161144053017091;14.280868385345997
[Kockovaella_imperatae]_33556344;13.326752221125371;12.694300518134716;12.671905697445974;12.46386122711211;12.754936872774362;12.855740922473014;13.315754779169414;12.198261989056968;13.13264968574264;13.254203758654798;13.228035538005923;11.28719275549806;13.017751479289942;13.079198159710812;12.782694198623402;14.02439024390244;14.020979020979022;100.0;13.008130081300814;13.793103448275861;13.129318854886476;14.534692535350214;13.539967373572596;12.940026075619295;14.389199868291078;13.067807768268597;11.622962437987242;11.702127659574469;13.27720207253886;12.288837363365353;13.365853658536587
[Kockovaella_imperatae]_33555736;16.14885626493684;16.03104961187985;15.220338983050846;15.76305220883534;16.0539629005059;15.251944538383496;16.182004789599727;14.532756900565346;14.858891533492011;15.526046986721145;15.690946221919674;11.80921052631579;13.6926682289923;14.098690835850958;15.181294476448661;12.754409769335142;15.252416756176155;13.008130081300814;100.0;14.1029956243689;14.189643577673166;14.129353233830846;14.219269102990035;14.519906323185012;14.209650582362729;14.939024390243901;13.100436681222707;13.804467228121567;15.62395449983272;15.488099344601586;15.531700771553169
[Kockovaella_imperatae]_33555663;13.534566699123662;13.743160605085292;14.066579634464752;13.76;13.803088803088803;12.632594021215043;14.304418985270049;12.882653061224488;13.640824337585869;13.57421875;13.474025974025974;12.669245647969053;13.820078226857888;13.25340246273493;12.741935483870966;13.02048909451421;12.525458248472503;13.793103448275861;14.1029956243689;100.0;15.438016528925619;14.837662337662339;13.305546649567168;13.042081593318342;13.806451612903226;13.685239491691103;12.184873949579831;12.145607280364018;13.919178960872355;13.401382943694435;13.534316869788327
[Kockovaella_imperatae]_33555521;18.538565629228685;18.91165602955996;17.720242098184265;16.63937111038323;17.47347480106101;15.727002967359049;20.247507734616708;14.313346228239846;16.856950973807923;17.795753286147622;16.777851901267514;11.178151794220387;16.289893617021274;14.824532633650378;15.965551507121564;14.697020421827922;13.81082933516107;13.129318854886476;14.189643577673166;15.438016528925619;100.0;18.099999999999998;16.870254209310005;15.346858638743456;17.682317682317684;16.967871485943775;15.260323159784562;15.509175962576466;17.775571002979145;17.586912065439673;17.378351539225424
[Kalmanozyma_brasiliensis_GHG001]_27420897;18.3;17.811370358199145;17.690009956853633;16.060508529127777;17.832512315270936;16.519174041297934;19.052419354838708;14.875239923224568;17.148554336989033;17.412935323383085;17.846460618145564;13.182253431216088;15.59543230016313;15.242118947026324;16.338582677165352;15.545938748335553;13.06684581793752;14.534692535350214;14.129353233830846;14.837662337662339;18.099999999999998;100.0;16.623292127521143;15.946735953231569;18.43150231634679;18.0787191460974;16.25;16.541353383458645;17.899214659685864;16.42238507661559;18.475750577367204
[Jaminaea_rosea]_37030827;19.153225806451612;21.46490335707019;20.020325203252032;21.10924369747899;21.443089430894307;18.99497487437186;20.49012933968686;16.75886755613407;19.551934826883908;20.224337185588034;19.25277684281387;11.97850821744627;17.33510109380179;17.31788079470199;18.257676902536716;15.522984676882079;14.038657171922686;13.539967373572596;14.219269102990035;13.305546649567168;16.870254209310005;16.623292127521143;100.0;15.774099318403115;19.398998330550917;17.119205298013245;15.81196581196581;15.11504424778761;21.293800539083556;19.917582417582416;19.44074567243675
[Gloeophyllum_trabeum_ATCC_11539]_19308890;17.03679151474975;16.606734226871527;17.40432612312812;18.104015799868336;17.51152073732719;16.732673267326735;17.26546906187625;16.30859375;15.819022457067373;17.36087970676441;16.976127320954905;13.477002251527823;40.88729016786571;16.358839050131927;16.782522343594835;14.755732801595215;13.108108108108107;12.940026075619295;14.519906323185012;13.042081593318342;15.346858638743456;15.946735953231569;15.774099318403115;100.0;15.05654281098546;16.583912611717974;13.778558875219685;14.746543778801843;17.11858869650441;16.521447721179623;16.23292127521145
[Fomitiporia_mediterranea_MF3/22]_18671299;19.715928305715252;20.444594139440888;19.171159029649594;19.42231075697211;20.14098690835851;18.003327787021632;20.944558521560573;16.867862969004893;19.065357263799527;18.88888888888889;18.970736629667005;13.949742268041238;15.301794453507341;41.93418940609952;18.333890933422552;16.88048615800135;12.878278412911904;14.389199868291078;14.209650582362729;13.806451612903226;17.682317682317684;18.43150231634679;19.398998330550917;15.05654281098546;100.0;20.10204081632653;17.311167329237442;17.26878612716763;20.72556264696003;18.370118845500848;19.7592778335005
[Dichomitus_squalens_LYAD-421_SS1]_18841443;50.32202662086732;49.30350358801182;45.38653366583541;43.525615167406215;45.260566270004105;42.214111922141115;48.66014461931093;36.32166217776068;43.55904211395541;44.89626556016598;48.598130841121495;36.74745895230649;16.26746506986028;17.303822937625753;44.964774140074596;16.547497446373853;14.334941419710546;13.067807768268597;14.939024390243901;13.685239491691103;16.967871485943775;18.0787191460974;17.119205298013245;16.583912611717974;20.10204081632653;100.0;15.859826589595375;51.63120567375886;46.35652531906134;41.79350061703003;44.08296055307036
[Cutaneotrichosporon_oleaginosum]_28983310;15.227517018989609;15.155807365439095;14.219694276573053;14.721345951629864;15.466477474281659;14.948269711023904;15.884476534296029;13.20361362056984;14.820143884892087;15.069967707212056;14.300960512273212;12.06836414370422;13.547930668553237;16.666666666666664;13.734513274336283;16.00739371534196;14.409656733308186;11.622962437987242;13.100436681222707;12.184873949579831;15.260323159784562;16.25;15.81196581196581;13.778558875219685;17.311167329237442;15.859826589595375;100.0;16.88;15.30324400564175;13.781935948182799;15.083009537265985
[Cryptococcus_amylolentus_CBS_6039]_30152735;74.02597402597402;46.552501126633615;46.04545454545455;44.75895621406457;44.85981308411215;44.41954280591663;47.85812989405804;39.888364104766;44.23859014911884;45.244565217391305;59.45409429280397;47.86010124252186;17.23886048210373;17.04918032786885;54.0268456375839;14.818880351262347;13.894104393541118;11.702127659574469;13.804467228121567;12.145607280364018;15.509175962576466;16.541353383458645;15.11504424778761;14.746543778801843;17.26878612716763;51.63120567375886;16.88;100.0;48.9749430523918;43.07692307692308;45.837063563115485
[Coniophora_puteana_RWD-64-598_SS2]_19200127;56.72823218997362;65.06189821182944;55.50218340611354;60.576496674057644;61.49708650829224;50.95137420718816;57.71276595744681;44.29771908763505;53.31312256388047;53.96275443915115;55.29873528129089;34.937476316786665;17.853593905266646;17.874875868917577;50.82592121982211;16.00665557404326;13.53257219610477;13.27720207253886;15.62395449983272;13.919178960872355;17.775571002979145;17.899214659685864;21.293800539083556;17.11858869650441;20.72556264696003;46.35652531906134;15.30324400564175;48.9749430523918;100.0;51.88230203375163;52.99109036911328
[Ceraceosorus_guamensis]_37038545;50.326228795128316;51.10341843357854;56.456728590847305;49.68044311887516;50.387263339070564;49.35289042277826;58.54779411764706;49.232081911262796;55.646258503401356;55.06072874493927;51.115973741794306;34.98827208756841;17.908407382091593;17.68916155419223;50.0;15.566199110502907;14.161144053017091;12.288837363365353;15.488099344601586;13.401382943694435;17.586912065439673;16.42238507661559;19.917582417582416;16.521447721179623;18.370118845500848;41.79350061703003;13.781935948182799;43.07692307692308;51.88230203375163;100.0;53.9612676056338
[Acaromyces_ingoldii]_37045230;52.054794520547944;53.53016688061617;57.0353982300885;50.81487672377768;51.2;49.621530698065605;58.37427422956677;52.74118147046324;54.533508541392905;55.3266111354669;50.1269035532995;33.57169740308619;16.95250659630607;17.633410672853827;45.98930481283423;15.147497514086842;14.280868385345997;13.365853658536587;15.531700771553169;13.534316869788327;17.378351539225424;18.475750577367204;19.44074567243675;16.23292127521145;19.7592778335005;44.08296055307036;15.083009537265985;45.837063563115485;52.99109036911328;53.9612676056338;100.0
